ReturnID,OrderID,AccountID,Status
4854,50636,9288,RECEIVED
4855,50642,1455,REFUNDED
4856,50661,5435,RECEIVED
4857,50667,5167,IN_TRANSIT
4858,50668,2846,REFUNDED
4859,50671,698,REFUNDED
4860,50683,9821,REFUNDED
4861,50694,994,RECEIVED
4862,50695,5424,IN_TRANSIT
4863,50697,8921,RECEIVED
4864,50719,6085,REFUNDED
4865,50761,5646,REFUNDED
4866,50792,5028,INITIATED
4867,50806,4336,IN_TRANSIT
4868,50808,2845,REFUNDED
4869,50817,9677,RECEIVED
4870,50828,2349,RECEIVED
4871,50836,3811,REFUNDED
4872,50841,8835,REFUNDED
4873,50842,7560,REFUNDED
4874,50843,9745,REFUNDED
4875,50860,9056,REFUNDED
4876,50879,9722,REFUNDED
4877,50909,8820,INITIATED
4878,50928,5770,RECEIVED
4879,50930,7527,REFUNDED
4880,50938,9173,REFUNDED
4881,50948,2063,IN_TRANSIT
4882,50953,5165,RECEIVED
4883,50977,6067,REFUNDED
4884,50978,1860,IN_TRANSIT
4885,50990,8973,RECEIVED
4886,50992,5303,INITIATED
4887,51004,857,REFUNDED
4888,51016,390,REFUNDED
4889,51024,3328,REFUNDED
4890,51028,7890,REFUNDED
4891,51034,2106,RECEIVED
4892,51040,9957,IN_TRANSIT
4893,51066,6823,REFUNDED
4894,51089,7553,REFUNDED
4895,51092,8724,REFUNDED
4896,51094,8910,REFUNDED
4897,51099,4958,REFUNDED
4898,51121,6912,REFUNDED
4899,51124,7732,RECEIVED
4900,51157,9434,REFUNDED
4901,51159,2571,REFUNDED
4902,51163,8036,INITIATED
4903,51166,9499,RECEIVED
4904,51172,9788,RECEIVED
4905,51173,8752,REFUNDED
4906,51178,2022,REFUNDED
4907,51190,1241,RECEIVED
4908,51193,5827,IN_TRANSIT
4909,51202,8734,REFUNDED
4910,51206,5280,IN_TRANSIT
4911,51218,7778,INITIATED
4912,51219,9530,REFUNDED
4913,51224,9343,IN_TRANSIT
4914,51240,5363,RECEIVED
4915,51242,4276,REFUNDED
4916,51287,7814,REFUNDED
4917,51289,5248,REFUNDED
4918,51293,6245,REFUNDED
4919,51298,7467,REFUNDED
4920,51305,9698,REFUNDED
4921,51307,4068,INITIATED
4922,51315,3154,REFUNDED
4923,51326,8136,REFUNDED
4924,51333,4257,REFUNDED
4925,51336,5868,RECEIVED
4926,51340,7994,REFUNDED
4927,51352,9032,INITIATED
4928,51356,651,RECEIVED
4929,51367,1551,REFUNDED
4930,51375,9947,REFUNDED
4931,51377,4220,INITIATED
4932,51393,8082,REFUNDED
4933,51400,3135,REFUNDED
4934,51402,1074,REFUNDED
4935,51414,7335,IN_TRANSIT
4936,51416,2224,RECEIVED
4937,51468,5653,RECEIVED
4938,51482,2329,REFUNDED
4939,51487,2361,INITIATED
4940,51501,1656,REFUNDED
4941,51503,8082,IN_TRANSIT
4942,51507,1599,RECEIVED
4943,51510,9250,RECEIVED
4944,51511,112,REFUNDED
4945,51516,9140,REFUNDED
4946,51527,3483,REFUNDED
4947,51543,1716,REFUNDED
4948,51545,4862,RECEIVED
4949,51546,9957,REFUNDED
4950,51552,455,REJECTED
4951,51560,8694,INITIATED
4952,51566,2269,REFUNDED
4953,51568,4845,IN_TRANSIT
4954,51578,9088,RECEIVED
4955,51581,5973,RECEIVED
4956,51594,2540,RECEIVED
4957,51599,9720,REFUNDED
4958,51634,4532,REFUNDED
4959,51650,9684,REFUNDED
4960,51659,3530,REFUNDED
4961,51660,7536,REFUNDED
4962,51667,6012,REFUNDED
4963,51671,615,REFUNDED
4964,51674,7925,REFUNDED
4965,51678,9006,REFUNDED
4966,51681,7532,REFUNDED
4967,51683,3352,RECEIVED
4968,51689,4203,REFUNDED
4969,51692,6742,REFUNDED
4970,51697,6037,RECEIVED
4971,51707,6107,REFUNDED
4972,51718,3780,IN_TRANSIT
4973,51724,3980,INITIATED
4974,51742,1976,REFUNDED
4975,51745,5949,REFUNDED
4976,51765,1429,REFUNDED
4977,51779,7402,REFUNDED
4978,51813,4202,IN_TRANSIT
4979,51829,4238,RECEIVED
4980,51836,5504,REFUNDED
4981,51842,1771,RECEIVED
4982,51858,104,IN_TRANSIT
4983,51862,8875,INITIATED
4984,51866,454,REFUNDED
4985,51871,5483,RECEIVED
4986,51887,526,REFUNDED
4987,51896,3342,RECEIVED
4988,51905,26,REFUNDED
4989,51935,858,REFUNDED
4990,51942,5141,REFUNDED
4991,51943,1806,REFUNDED
4992,51950,6297,REFUNDED
4993,51967,9121,IN_TRANSIT
4994,51969,5644,IN_TRANSIT
4995,52010,5191,RECEIVED
4996,52028,2823,REFUNDED
4997,52034,4755,REFUNDED
4998,52035,4186,IN_TRANSIT
4999,52043,9709,REFUNDED
5000,52059,1793,REFUNDED
5001,52066,6005,REFUNDED
5002,52068,8629,REFUNDED
5003,52072,4405,REJECTED
5004,52077,2394,IN_TRANSIT
5005,52104,2897,INITIATED
5006,52117,2029,REFUNDED
5007,52119,7011,REFUNDED
5008,52122,2038,INITIATED
5009,52142,8820,REFUNDED
5010,52150,8448,IN_TRANSIT
5011,52153,5318,IN_TRANSIT
5012,52168,967,IN_TRANSIT
5013,52195,9377,RECEIVED
5014,52225,6956,RECEIVED
5015,52247,5516,REFUNDED
5016,52249,7429,REFUNDED
5017,52254,4368,REFUNDED
5018,52255,6596,IN_TRANSIT
5019,52264,910,RECEIVED
5020,52265,6391,RECEIVED
5021,52292,7853,REFUNDED
5022,52304,2953,REFUNDED
5023,52309,7698,IN_TRANSIT
5024,52321,8916,RECEIVED
5025,52331,3647,RECEIVED
5026,52334,170,RECEIVED
5027,52335,2340,REFUNDED
5028,52338,1123,REFUNDED
5029,52339,4250,IN_TRANSIT
5030,52359,5195,RECEIVED
5031,52390,8691,REFUNDED
5032,52404,7102,IN_TRANSIT
5033,52415,4728,REFUNDED
5034,52416,5079,RECEIVED
5035,52444,718,IN_TRANSIT
5036,52449,9422,INITIATED
5037,52450,9413,REJECTED
5038,52453,6624,REFUNDED
5039,52470,9824,REFUNDED
5040,52472,3880,REFUNDED
5041,52473,8831,RECEIVED
5042,52477,610,RECEIVED
5043,52487,3816,REFUNDED
5044,52505,8735,RECEIVED
5045,52519,7167,REFUNDED
5046,52540,5618,REFUNDED
5047,52554,1942,REFUNDED
5048,52555,9730,REFUNDED
5049,52558,2485,REFUNDED
5050,52577,9262,REFUNDED
5051,52587,9118,REJECTED
5052,52613,2804,REJECTED
5053,52639,2884,IN_TRANSIT
5054,52645,7753,REFUNDED
5055,52666,9257,REFUNDED
5056,52676,1405,RECEIVED
5057,52687,159,REJECTED
5058,52708,8292,REFUNDED
5059,52715,6664,IN_TRANSIT
5060,52719,1014,INITIATED
5061,52736,3364,IN_TRANSIT
5062,52738,2815,RECEIVED
5063,52744,3931,REFUNDED
5064,52750,4136,REJECTED
5065,52759,2026,REFUNDED
5066,52764,9648,IN_TRANSIT
5067,52776,3230,REFUNDED
5068,52788,7212,REFUNDED
5069,52796,8129,REFUNDED
5070,52808,3556,IN_TRANSIT
5071,52818,3323,REFUNDED
5072,52822,931,REFUNDED
5073,52840,2638,IN_TRANSIT
5074,52848,4899,REFUNDED
5075,52859,8404,IN_TRANSIT
5076,52866,3293,REFUNDED
5077,52876,7530,RECEIVED
5078,52913,7905,REFUNDED
5079,52919,6701,IN_TRANSIT
5080,52927,5290,RECEIVED
5081,52931,8355,INITIATED
5082,52938,8692,REFUNDED
5083,52942,7030,REFUNDED
5084,52952,9609,REFUNDED
5085,52953,3101,INITIATED
5086,52964,8171,REFUNDED
5087,52971,7453,RECEIVED
5088,52978,4521,REFUNDED
5089,53006,9274,REFUNDED
5090,53010,6298,IN_TRANSIT
5091,53014,4573,RECEIVED
5092,53027,847,REFUNDED
5093,53046,5163,IN_TRANSIT
5094,53052,9266,REFUNDED
5095,53069,3283,RECEIVED
5096,53073,3713,RECEIVED
5097,53080,487,RECEIVED
5098,53089,7633,REFUNDED
5099,53090,2390,RECEIVED
5100,53102,9226,IN_TRANSIT
5101,53121,7796,INITIATED
5102,53124,1518,RECEIVED
5103,53142,6364,REFUNDED
5104,53144,6723,REFUNDED
5105,53157,6538,REFUNDED
5106,53169,525,REFUNDED
5107,53175,5676,RECEIVED
5108,53176,7992,REFUNDED
5109,53177,9102,REFUNDED
5110,53178,2163,REFUNDED
5111,53180,9015,REFUNDED
5112,53186,7692,RECEIVED
5113,53199,6027,IN_TRANSIT
5114,53206,614,REFUNDED
5115,53213,2785,REFUNDED
5116,53237,7222,REFUNDED
5117,53241,2950,INITIATED
5118,53247,671,REFUNDED
5119,53250,726,REFUNDED
5120,53251,1205,INITIATED
5121,53254,4357,REFUNDED
5122,53263,6841,RECEIVED
5123,53286,433,REFUNDED
5124,53316,6680,REFUNDED
5125,53329,1837,REFUNDED
5126,53334,7663,REFUNDED
5127,53336,3451,REJECTED
5128,53353,3252,REFUNDED
5129,53355,8095,REFUNDED
5130,53364,1504,INITIATED
5131,53373,3382,RECEIVED
5132,53384,797,REFUNDED
5133,53479,7028,REFUNDED
5134,53481,9026,RECEIVED
5135,53525,1356,REFUNDED
5136,53536,7933,REFUNDED
5137,53539,6264,REFUNDED
5138,53560,2869,INITIATED
5139,53598,5502,RECEIVED
5140,53604,3836,RECEIVED
5141,53612,34,REFUNDED
5142,53623,2054,REFUNDED
5143,53633,6580,RECEIVED
5144,53638,353,REFUNDED
5145,53640,5159,REFUNDED
5146,53663,4661,INITIATED
5147,53666,7211,REFUNDED
5148,53685,1701,RECEIVED
5149,53686,4423,RECEIVED
5150,53689,3223,REFUNDED
5151,53693,3063,REFUNDED
5152,53715,6157,REFUNDED
5153,53720,9471,REFUNDED
5154,53729,7702,INITIATED
5155,53740,855,REFUNDED
5156,53746,784,REFUNDED
5157,53760,3988,REFUNDED
5158,53772,6857,REFUNDED
5159,53787,5514,IN_TRANSIT
5160,53790,6577,REFUNDED
5161,53796,1703,INITIATED
5162,53809,498,RECEIVED
5163,53813,3646,REFUNDED
5164,53835,2180,INITIATED
5165,53841,6221,REFUNDED
5166,53843,1667,IN_TRANSIT
5167,53844,2038,REFUNDED
5168,53855,4841,RECEIVED
5169,53861,373,INITIATED
5170,53877,5883,REFUNDED
5171,53879,3466,REFUNDED
5172,53893,917,IN_TRANSIT
5173,53901,7120,REFUNDED
5174,53913,402,REFUNDED
5175,53956,2353,REFUNDED
5176,53967,2587,REFUNDED
5177,53969,4564,RECEIVED
5178,53974,8602,RECEIVED
5179,53987,5672,REFUNDED
5180,53996,211,INITIATED
5181,54024,3064,REFUNDED
5182,54027,4851,REFUNDED
5183,54040,8190,INITIATED
5184,54044,1830,REFUNDED
5185,54056,2514,INITIATED
5186,54059,2565,RECEIVED
5187,54068,4253,REFUNDED
5188,54072,6440,REFUNDED
5189,54101,3827,IN_TRANSIT
5190,54117,3963,REFUNDED
5191,54123,2332,REFUNDED
5192,54127,2284,RECEIVED
5193,54134,5574,INITIATED
5194,54140,6476,REFUNDED
5195,54141,5539,REFUNDED
5196,54146,2252,REFUNDED
5197,54158,84,REFUNDED
5198,54171,3602,REFUNDED
5199,54184,4939,REFUNDED
5200,54186,1161,REFUNDED
5201,54194,1734,INITIATED
5202,54195,5249,INITIATED
5203,54199,1856,REFUNDED
5204,54219,5850,REFUNDED
5205,54221,7439,REFUNDED
5206,54223,7145,REFUNDED
5207,54228,6957,IN_TRANSIT
5208,54241,2299,RECEIVED
5209,54245,8851,REFUNDED
5210,54252,3258,REFUNDED
5211,54265,9020,REFUNDED
5212,54270,8992,REFUNDED
5213,54273,1956,REFUNDED
5214,54279,2715,REFUNDED
5215,54282,6255,RECEIVED
5216,54289,7944,REJECTED
5217,54313,812,RECEIVED
5218,54314,5774,IN_TRANSIT
5219,54319,3102,REFUNDED
5220,54324,3433,INITIATED
5221,54336,103,REFUNDED
5222,54338,1841,REFUNDED
5223,54342,5971,INITIATED
5224,54343,5989,INITIATED
5225,54346,4548,INITIATED
5226,54354,2465,REFUNDED
5227,54362,7814,RECEIVED
5228,54363,4961,REFUNDED
5229,54365,6335,RECEIVED
5230,54374,1114,REFUNDED
5231,54383,8925,RECEIVED
5232,54388,8200,REJECTED
5233,54393,1792,REFUNDED
5234,54394,1706,REFUNDED
5235,54414,3728,INITIATED
5236,54435,8037,INITIATED
5237,54438,5047,REFUNDED
5238,54448,3650,IN_TRANSIT
5239,54449,7774,IN_TRANSIT
5240,54476,950,RECEIVED
5241,54486,4222,REFUNDED
5242,54494,8258,REFUNDED
5243,54507,6526,REFUNDED
5244,54513,8946,INITIATED
5245,54521,963,IN_TRANSIT
5246,54522,6305,REFUNDED
5247,54531,7716,REFUNDED
5248,54544,9664,REFUNDED
5249,54550,8053,REFUNDED
5250,54560,3364,RECEIVED
5251,54562,5589,REFUNDED
5252,54580,9724,REFUNDED
5253,54587,868,RECEIVED
5254,54589,5044,REFUNDED
5255,54617,2578,REFUNDED
5256,54618,1864,RECEIVED
5257,54624,2202,REFUNDED
5258,54626,9550,INITIATED
5259,54659,3838,REFUNDED
5260,54664,1272,INITIATED
5261,54671,6343,REFUNDED
5262,54674,7847,INITIATED
5263,54687,631,IN_TRANSIT
5264,54702,8276,REFUNDED
5265,54714,9244,REFUNDED
5266,54717,3994,INITIATED
5267,54736,8543,REFUNDED
5268,54754,6831,REFUNDED
5269,54763,8783,REFUNDED
5270,54780,8315,IN_TRANSIT
5271,54796,9118,RECEIVED
5272,54800,4914,REFUNDED
5273,54803,4465,REFUNDED
5274,54813,5795,INITIATED
5275,54837,1148,REFUNDED
5276,54852,4560,INITIATED
5277,54856,8768,RECEIVED
5278,54876,7516,REFUNDED
5279,54877,6168,REFUNDED
5280,54897,8622,RECEIVED
5281,54905,8713,REFUNDED
5282,54906,2044,REFUNDED
5283,54918,3751,REFUNDED
5284,54920,1285,RECEIVED
5285,54934,1341,REFUNDED
5286,54939,3191,RECEIVED
5287,54946,1573,REFUNDED
5288,54979,6735,INITIATED
5289,54981,5235,RECEIVED
5290,54992,8263,RECEIVED
5291,54997,9254,REFUNDED
5292,55010,9558,RECEIVED
5293,55013,3539,REFUNDED
5294,55017,7402,IN_TRANSIT
5295,55031,2729,RECEIVED
5296,55046,4853,IN_TRANSIT
5297,55051,6356,REFUNDED
5298,55060,5868,RECEIVED
5299,55069,5636,RECEIVED
5300,55109,3542,REFUNDED
5301,55112,5638,IN_TRANSIT
5302,55115,9755,REFUNDED
5303,55123,1389,RECEIVED
5304,55129,8471,IN_TRANSIT
5305,55130,3979,IN_TRANSIT
5306,55134,5720,RECEIVED
5307,55136,699,REFUNDED
5308,55140,3047,REFUNDED
5309,55146,9967,RECEIVED
5310,55149,6672,REFUNDED
5311,55151,7501,REFUNDED
5312,55167,1002,REFUNDED
5313,55181,1265,REFUNDED
5314,55190,8047,REFUNDED
5315,55194,8122,REFUNDED
5316,55198,6910,REFUNDED
5317,55232,8317,REFUNDED
5318,55244,6670,IN_TRANSIT
5319,55250,7035,REFUNDED
5320,55260,2666,REFUNDED
5321,55263,8087,REFUNDED
5322,55279,8076,RECEIVED
5323,55280,2538,REFUNDED
5324,55283,7078,INITIATED
5325,55287,5724,REFUNDED
5326,55288,1047,REFUNDED
5327,55319,6726,IN_TRANSIT
5328,55321,5978,RECEIVED
5329,55323,9865,REFUNDED
5330,55326,1255,INITIATED
5331,55353,6357,REFUNDED
5332,55354,1544,REFUNDED
5333,55366,1707,REFUNDED
5334,55367,2429,REFUNDED
5335,55374,1244,RECEIVED
5336,55406,6858,RECEIVED
5337,55408,2691,REFUNDED
5338,55414,743,RECEIVED
5339,55430,3475,REFUNDED
5340,55437,5942,REFUNDED
5341,55438,4546,REFUNDED
5342,55446,3019,REFUNDED
5343,55451,5797,REFUNDED
5344,55456,9053,REFUNDED
5345,55485,6357,REFUNDED
5346,55486,1214,RECEIVED
5347,55491,4066,INITIATED
5348,55496,3925,REFUNDED
5349,55499,6922,IN_TRANSIT
5350,55507,7455,RECEIVED
5351,55508,4940,REFUNDED
5352,55512,2403,REFUNDED
5353,55513,6506,RECEIVED
5354,55532,4775,REFUNDED
5355,55533,9838,REFUNDED
5356,55534,2565,IN_TRANSIT
5357,55551,5359,REFUNDED
5358,55566,699,RECEIVED
5359,55582,1509,REFUNDED
5360,55611,1272,REFUNDED
5361,55617,6368,REFUNDED
5362,55629,6885,INITIATED
5363,55637,664,REFUNDED
5364,55658,152,RECEIVED
5365,55661,3135,IN_TRANSIT
5366,55666,1074,REFUNDED
5367,55667,3162,REFUNDED
5368,55680,9958,REFUNDED
5369,55688,483,REFUNDED
5370,55690,7739,RECEIVED
5371,55693,9185,IN_TRANSIT
5372,55697,6183,REFUNDED
5373,55700,8895,REFUNDED
5374,55704,5235,RECEIVED
5375,55716,6195,REFUNDED
5376,55727,7587,IN_TRANSIT
5377,55747,5421,REFUNDED
5378,55750,7905,REFUNDED
5379,55758,5558,RECEIVED
5380,55766,4560,IN_TRANSIT
5381,55767,140,REFUNDED
5382,55774,3496,REFUNDED
5383,55776,1115,REFUNDED
5384,55782,267,INITIATED
5385,55784,5585,REFUNDED
5386,55802,2498,INITIATED
5387,55807,8774,RECEIVED
5388,55827,5529,REFUNDED
5389,55862,2267,REJECTED
5390,55872,8042,REFUNDED
5391,55874,259,RECEIVED
5392,55882,3080,REJECTED
5393,55892,9821,REFUNDED
5394,55899,4097,REJECTED
5395,55907,5370,REFUNDED
5396,55914,7003,REFUNDED
5397,55917,9359,IN_TRANSIT
5398,55927,5739,IN_TRANSIT
5399,55946,1134,RECEIVED
5400,55972,1618,REFUNDED
5401,55974,4405,INITIATED
5402,56002,25,REFUNDED
5403,56011,1186,RECEIVED
5404,56027,9512,REFUNDED
5405,56040,2584,REFUNDED
5406,56042,5696,REFUNDED
5407,56055,4651,RECEIVED
5408,56062,9625,REFUNDED
5409,56072,8630,REFUNDED
5410,56076,1247,RECEIVED
5411,56089,4284,INITIATED
5412,56094,1524,INITIATED
5413,56100,4553,REFUNDED
5414,56115,6852,IN_TRANSIT
5415,56127,8783,IN_TRANSIT
5416,56134,4749,REFUNDED
5417,56146,3716,REFUNDED
5418,56157,1051,IN_TRANSIT
5419,56161,7034,REFUNDED
5420,56181,8213,IN_TRANSIT
5421,56186,7923,IN_TRANSIT
5422,56193,7956,INITIATED
5423,56195,1384,REFUNDED
5424,56201,3919,REFUNDED
5425,56237,6155,RECEIVED
5426,56254,8462,IN_TRANSIT
5427,56255,1577,REFUNDED
5428,56257,5096,RECEIVED
5429,56264,3326,REFUNDED
5430,56267,9976,REFUNDED
5431,56279,1513,REFUNDED
5432,56286,146,REFUNDED
5433,56292,9750,REFUNDED
5434,56304,3253,REFUNDED
5435,56309,1201,REFUNDED
5436,56310,4122,REFUNDED
5437,56313,2018,REFUNDED
5438,56320,1508,RECEIVED
5439,56321,2252,REFUNDED
5440,56357,2335,RECEIVED
5441,56358,4048,IN_TRANSIT
5442,56368,4110,REFUNDED
5443,56369,4299,INITIATED
5444,56378,4830,RECEIVED
5445,56388,5534,IN_TRANSIT
5446,56412,4534,REFUNDED
5447,56455,1872,INITIATED
5448,56458,7280,REFUNDED
5449,56475,4353,RECEIVED
5450,56488,1376,REJECTED
5451,56495,1735,RECEIVED
5452,56496,4461,REFUNDED
5453,56509,9158,REFUNDED
5454,56512,7173,REFUNDED
5455,56517,2439,RECEIVED
5456,56544,2086,REFUNDED
5457,56546,2086,IN_TRANSIT
5458,56550,5260,REFUNDED
5459,56555,6565,REJECTED
5460,56577,8129,REFUNDED
5461,56608,5070,REFUNDED
5462,56619,9897,IN_TRANSIT
5463,56629,5278,RECEIVED
5464,56647,3374,REFUNDED
5465,56648,7039,REFUNDED
5466,56677,5472,REFUNDED
5467,56693,2267,REFUNDED
5468,56701,1257,REFUNDED
5469,56722,3144,INITIATED
5470,56731,7627,REFUNDED
5471,56758,971,REFUNDED
5472,56761,832,RECEIVED
5473,56771,8224,REFUNDED
5474,56780,7114,IN_TRANSIT
5475,56783,8956,IN_TRANSIT
5476,56790,298,IN_TRANSIT
5477,56800,3318,RECEIVED
5478,56822,9359,IN_TRANSIT
5479,56834,2215,RECEIVED
5480,56835,5294,RECEIVED
5481,56841,6934,REFUNDED
5482,56853,4016,RECEIVED
5483,56855,4060,IN_TRANSIT
5484,56867,4426,RECEIVED
5485,56892,2218,REFUNDED
5486,56900,4760,REFUNDED
5487,56901,4672,REFUNDED
5488,56905,1560,REFUNDED
5489,56906,7230,REFUNDED
5490,56922,6316,INITIATED
5491,56930,6472,REFUNDED
5492,56937,4807,REFUNDED
5493,56944,1059,IN_TRANSIT
5494,56960,7414,REFUNDED
5495,56967,2699,RECEIVED
5496,56983,7231,REFUNDED
5497,56985,2691,REFUNDED
5498,56993,9291,REFUNDED
5499,57007,8916,REFUNDED
5500,57008,1519,RECEIVED
5501,57018,3482,REFUNDED
5502,57026,2557,RECEIVED
5503,57031,338,REFUNDED
5504,57042,216,REFUNDED
5505,57068,9265,IN_TRANSIT
5506,57069,1231,RECEIVED
5507,57093,6177,REFUNDED
5508,57106,4474,REFUNDED
5509,57110,8511,REFUNDED
5510,57111,1688,INITIATED
5511,57112,5999,REFUNDED
5512,57114,6120,RECEIVED
5513,57121,5797,IN_TRANSIT
5514,57152,3960,IN_TRANSIT
5515,57159,7634,REFUNDED
5516,57179,1647,IN_TRANSIT
5517,57192,1475,REFUNDED
5518,57203,7037,INITIATED
5519,57212,7720,RECEIVED
5520,57227,6341,REFUNDED
5521,57228,8484,REFUNDED
5522,57229,6388,RECEIVED
5523,57256,1792,REFUNDED
5524,57272,3002,REFUNDED
5525,57276,5602,RECEIVED
5526,57283,2011,RECEIVED
5527,57286,8181,REFUNDED
5528,57296,4106,REFUNDED
5529,57301,3078,RECEIVED
5530,57305,2528,REFUNDED
5531,57311,54,REFUNDED
5532,57312,2401,REFUNDED
5533,57316,7378,RECEIVED
5534,57341,4691,RECEIVED
5535,57346,7795,INITIATED
5536,57361,1847,IN_TRANSIT
5537,57364,2025,REFUNDED
5538,57365,1465,REFUNDED
5539,57373,482,REFUNDED
5540,57378,9218,REFUNDED
5541,57392,7896,REFUNDED
5542,57406,7801,INITIATED
5543,57415,2977,INITIATED
5544,57417,7481,RECEIVED
5545,57471,5135,REFUNDED
5546,57494,909,RECEIVED
5547,57500,527,REFUNDED
5548,57504,8109,REFUNDED
5549,57530,540,REFUNDED
5550,57540,5669,REFUNDED
5551,57564,835,REFUNDED
5552,57566,5768,REFUNDED
5553,57567,3020,RECEIVED
5554,57578,73,REFUNDED
5555,57591,6749,REFUNDED
5556,57595,3689,IN_TRANSIT
5557,57603,1814,REFUNDED
5558,57611,2793,RECEIVED
5559,57618,9892,IN_TRANSIT
5560,57622,5494,REFUNDED
5561,57641,3492,REFUNDED
5562,57651,2599,RECEIVED
5563,57685,3387,INITIATED
5564,57692,8463,REFUNDED
5565,57703,7088,REFUNDED
5566,57723,46,REFUNDED
5567,57736,3887,IN_TRANSIT
5568,57737,5653,REFUNDED
5569,57746,8578,INITIATED
5570,57756,5146,IN_TRANSIT
5571,57769,98,REFUNDED
5572,57808,9079,REFUNDED
5573,57817,1555,REFUNDED
5574,57822,5234,INITIATED
5575,57841,2097,REFUNDED
5576,57842,3514,RECEIVED
5577,57847,7930,REFUNDED
5578,57858,4692,REFUNDED
5579,57863,4846,REFUNDED
5580,57868,7154,REFUNDED
5581,57870,4812,REFUNDED
5582,57877,5326,REFUNDED
5583,57878,3480,REFUNDED
5584,57881,9696,RECEIVED
5585,57893,4776,REFUNDED
5586,57910,7403,REFUNDED
5587,57927,7217,REFUNDED
5588,57937,6542,IN_TRANSIT
5589,57948,8667,RECEIVED
5590,57960,539,IN_TRANSIT
5591,57963,8659,REFUNDED
5592,57967,8298,RECEIVED
5593,57979,7715,REFUNDED
5594,57999,4213,REFUNDED
5595,58000,3205,REJECTED
5596,58011,5485,IN_TRANSIT
5597,58021,3670,REFUNDED
5598,58024,3687,REFUNDED
5599,58034,5678,INITIATED
5600,58036,1518,IN_TRANSIT
5601,58045,4343,IN_TRANSIT
5602,58060,7829,IN_TRANSIT
5603,58061,1873,REFUNDED
5604,58064,8807,REFUNDED
5605,58074,9214,IN_TRANSIT
5606,58085,9607,IN_TRANSIT
5607,58096,2885,REFUNDED
5608,58101,6382,IN_TRANSIT
5609,58111,8644,REFUNDED
5610,58116,3716,RECEIVED
5611,58118,157,REFUNDED
5612,58139,7866,REFUNDED
5613,58148,9977,REFUNDED
5614,58162,3653,REFUNDED
5615,58170,7121,RECEIVED
5616,58172,7873,REFUNDED
5617,58174,4562,IN_TRANSIT
5618,58194,3769,REFUNDED
5619,58197,453,RECEIVED
5620,58200,9511,REFUNDED
5621,58202,1669,INITIATED
5622,58208,4642,REFUNDED
5623,58218,8276,IN_TRANSIT
5624,58248,3087,REFUNDED
5625,58251,6674,INITIATED
5626,58252,5211,INITIATED
5627,58255,1150,REFUNDED
5628,58259,5971,RECEIVED
5629,58282,6876,RECEIVED
5630,58290,3762,REFUNDED
5631,58298,5577,REFUNDED
5632,58301,313,REFUNDED
5633,58303,140,RECEIVED
5634,58306,145,INITIATED
5635,58310,7983,REFUNDED
5636,58314,9809,IN_TRANSIT
5637,58316,5080,REFUNDED
5638,58317,564,REFUNDED
5639,58361,8780,REJECTED
5640,58369,6568,REFUNDED
5641,58375,7103,REFUNDED
5642,58381,1366,REFUNDED
5643,58386,1421,IN_TRANSIT
5644,58407,4926,IN_TRANSIT
5645,58453,2661,REFUNDED
5646,58454,8825,REFUNDED
5647,58467,2589,RECEIVED
5648,58470,4126,REFUNDED
5649,58484,7268,RECEIVED
5650,58485,43,REFUNDED
5651,58486,9671,RECEIVED
5652,58513,8487,REFUNDED
5653,58517,206,REFUNDED
5654,58529,2002,IN_TRANSIT
5655,58531,2448,RECEIVED
5656,58532,7326,REFUNDED
5657,58533,7353,IN_TRANSIT
5658,58538,7355,RECEIVED
5659,58539,5928,REFUNDED
5660,58540,3640,REFUNDED
5661,58546,7361,RECEIVED
5662,58548,7759,IN_TRANSIT
5663,58568,5805,IN_TRANSIT
5664,58575,3643,REJECTED
5665,58589,8335,IN_TRANSIT
5666,58590,2498,REFUNDED
5667,58631,91,REFUNDED
5668,58634,5667,INITIATED
5669,58640,2800,REFUNDED
5670,58643,9010,IN_TRANSIT
5671,58651,5976,REFUNDED
5672,58664,7998,REFUNDED
5673,58665,8136,IN_TRANSIT
5674,58695,9245,REJECTED
5675,58699,432,RECEIVED
5676,58708,2259,RECEIVED
5677,58710,1334,REFUNDED
5678,58711,642,REFUNDED
5679,58713,8699,RECEIVED
5680,58725,602,RECEIVED
5681,58732,6808,REFUNDED
5682,58736,1984,REFUNDED
5683,58738,1786,REFUNDED
5684,58760,3287,REFUNDED
5685,58780,972,IN_TRANSIT
5686,58782,3486,IN_TRANSIT
5687,58787,6788,REFUNDED
5688,58814,5124,RECEIVED
5689,58820,8550,REFUNDED
5690,58828,2818,RECEIVED
5691,58830,9775,REFUNDED
5692,58844,3905,IN_TRANSIT
5693,58846,5385,REFUNDED
5694,58865,2041,REFUNDED
5695,58881,5342,RECEIVED
5696,58907,2214,REFUNDED
5697,58910,2552,RECEIVED
5698,58915,7152,INITIATED
5699,58928,410,INITIATED
5700,58946,6120,IN_TRANSIT
5701,58954,436,RECEIVED
5702,58960,8688,REFUNDED
5703,58964,6553,INITIATED
5704,58970,2074,RECEIVED
5705,58991,8811,INITIATED
5706,58997,8309,REFUNDED
5707,59016,271,RECEIVED
5708,59022,5916,REJECTED
5709,59025,8292,REFUNDED
5710,59026,4314,REFUNDED
5711,59032,9988,REFUNDED
5712,59037,8745,RECEIVED
5713,59042,6997,REFUNDED
5714,59092,2910,REFUNDED
5715,59098,1766,IN_TRANSIT
5716,59101,8606,REFUNDED
