ProductAttributeID,ProductID,AttributeID
9738,2938,24
9739,2939,15
9740,2939,79
9741,2939,26
9742,2940,15
9743,2940,79
9744,2940,20
9745,2941,15
9746,2941,79
9747,2941,24
9748,2942,15
9749,2942,76
9750,2942,26
9751,2943,15
9752,2943,76
9753,2943,20
9754,2944,15
9755,2944,76
9756,2944,24
9757,2945,15
9758,2945,85
9759,2945,26
9760,2946,15
9761,2946,85
9762,2946,20
9763,2947,15
9764,2947,85
9765,2947,24
9766,2948,15
9767,2948,81
9768,2948,26
9769,2949,15
9770,2949,81
9771,2949,19
9772,2950,15
9773,2950,81
9774,2950,28
9775,2951,15
9776,2951,79
9777,2951,26
9778,2952,15
9779,2952,79
9780,2952,19
9781,2953,15
9782,2953,79
9783,2953,28
9784,2954,15
9785,2954,84
9786,2954,26
9787,2955,15
9788,2955,84
9789,2955,19
9790,2956,15
9791,2956,84
9792,2956,28
9793,2957,15
9794,2957,79
9795,2957,28
9796,2958,15
9797,2958,79
9798,2958,26
9799,2959,15
9800,2959,79
9801,2959,19
9802,2960,15
9803,2960,85
9804,2960,28
9805,2961,15
9806,2961,85
9807,2961,26
9808,2962,15
9809,2962,85
9810,2962,19
9811,2963,15
9812,2963,84
9813,2963,28
9814,2964,15
9815,2964,84
9816,2964,26
9817,2965,15
9818,2965,84
9819,2965,19
9820,2966,15
9821,2966,81
9822,2966,28
9823,2967,15
9824,2967,81
9825,2967,26
9826,2968,15
9827,2968,81
9828,2968,19
9829,2969,15
9830,2969,79
9831,2969,19
9832,2970,15
9833,2970,79
9834,2970,20
9835,2971,15
9836,2971,79
9837,2971,26
9838,2972,15
9839,2972,76
9840,2972,19
9841,2973,15
9842,2973,76
9843,2973,20
9844,2974,15
9845,2974,76
9846,2974,26
9847,2975,15
9848,2975,85
9849,2975,19
9850,2976,15
9851,2976,85
9852,2976,20
9853,2977,15
9854,2977,85
9855,2977,26
9856,2978,15
9857,2978,76
9858,2978,28
9859,2978,50
9860,2979,15
9861,2979,76
9862,2979,32
9863,2979,47
9864,2980,15
9865,2980,81
9866,2980,28
9867,2980,47
9868,2981,15
9869,2981,81
9870,2981,32
9871,2981,47
9872,2982,15
9873,2982,85
9874,2982,28
9875,2982,45
9876,2983,15
9877,2983,85
9878,2983,32
9879,2983,41
9880,2984,15
9881,2984,69
9882,2984,20
9883,2985,15
9884,2985,69
9885,2985,32
9886,2986,15
9887,2986,69
9888,2986,24
9889,2987,15
9890,2987,72
9891,2987,20
9892,2988,15
9893,2988,72
9894,2988,32
9895,2989,15
9896,2989,72
9897,2989,24
9898,2990,15
9899,2990,61
9900,2990,20
9901,2991,15
9902,2991,61
9903,2991,32
9904,2992,15
9905,2992,61
9906,2992,24
9907,2993,15
9908,2993,62
9909,2993,20
9910,2994,15
9911,2994,62
9912,2994,32
9913,2995,15
9914,2995,62
9915,2995,24
9916,2996,15
9917,2996,85
9918,2996,25
9919,2997,15
9920,2997,85
9921,2997,27
9922,2998,15
9923,2998,79
9924,2998,25
9925,2999,15
9926,2999,79
9927,2999,27
9928,3000,15
9929,3000,84
9930,3000,25
9931,3001,15
9932,3001,84
9933,3001,27
9934,3002,15
9935,3002,76
9936,3002,25
9937,3003,15
9938,3003,76
9939,3003,27
9940,3004,15
9941,3004,85
9942,3004,19
9943,3005,15
9944,3005,85
9945,3005,25
9946,3006,15
9947,3006,85
9948,3006,28
9949,3007,15
9950,3007,85
9951,3007,20
9952,3008,15
9953,3008,84
9954,3008,19
9955,3009,15
9956,3009,84
9957,3009,25
9958,3010,15
9959,3010,84
9960,3010,28
9961,3011,15
9962,3011,84
9963,3011,20
9964,3012,15
9965,3012,79
9966,3012,19
9967,3013,15
9968,3013,79
9969,3013,25
9970,3014,15
9971,3014,79
9972,3014,28
9973,3015,15
9974,3015,79
9975,3015,20
9976,3016,15
9977,3016,76
9978,3016,19
9979,3017,15
9980,3017,76
9981,3017,25
9982,3018,15
9983,3018,76
9984,3018,28
9985,3019,15
9986,3019,76
9987,3019,20
9988,3020,15
9989,3020,81
9990,3020,19
9991,3021,15
9992,3021,81
9993,3021,25
9994,3022,15
9995,3022,81
9996,3022,28
9997,3023,15
9998,3023,81
9999,3023,20
10000,3024,15
10001,3024,81
10002,3024,28
10003,3025,15
10004,3025,81
10005,3025,20
10006,3026,15
10007,3026,85
10008,3026,28
10009,3027,15
10010,3027,85
10011,3027,20
10012,3028,15
10013,3028,79
10014,3028,28
10015,3029,15
10016,3029,79
10017,3029,20
10018,3030,15
10019,3030,84
10020,3030,28
10021,3030,49
10022,3031,15
10023,3031,84
10024,3031,18
10025,3031,45
10026,3032,15
10027,3032,84
10028,3032,19
10029,3032,47
10030,3033,15
10031,3033,84
10032,3033,20
10033,3033,41
10034,3034,15
10035,3034,79
10036,3034,28
10037,3034,49
10038,3035,15
10039,3035,79
10040,3035,18
10041,3035,42
10042,3036,15
10043,3036,79
10044,3036,19
10045,3036,49
10046,3037,15
10047,3037,79
10048,3037,20
10049,3037,45
10050,3038,15
10051,3038,85
10052,3038,28
10053,3038,45
10054,3039,15
10055,3039,85
10056,3039,18
10057,3039,45
10058,3040,15
10059,3040,85
10060,3040,19
10061,3040,49
10062,3041,15
10063,3041,85
10064,3041,20
10065,3041,50
10066,3042,15
10067,3042,76
10068,3042,28
10069,3042,47
10070,3043,15
10071,3043,76
10072,3043,18
10073,3043,49
10074,3044,15
10075,3044,76
10076,3044,19
10077,3044,42
10078,3045,15
10079,3045,76
10080,3045,20
10081,3045,42
10082,3046,15
10083,3046,81
10084,3046,28
10085,3046,42
10086,3047,15
10087,3047,81
10088,3047,18
10089,3047,47
10090,3048,15
10091,3048,81
10092,3048,19
10093,3048,41
10094,3049,15
10095,3049,81
10096,3049,20
10097,3049,45
10098,3050,15
10099,3050,84
10100,3050,25
10101,3051,15
10102,3051,84
10103,3051,20
10104,3052,15
10105,3052,81
10106,3052,25
10107,3053,15
10108,3053,81
10109,3053,20
10110,3054,15
10111,3054,79
10112,3054,25
10113,3055,15
10114,3055,79
10115,3055,20
10116,3056,15
10117,3056,85
10118,3056,25
10119,3057,15
10120,3057,85
10121,3057,20
10122,3058,15
10123,3058,76
10124,3058,18
10125,3059,15
10126,3059,76
10127,3059,26
10128,3060,15
10129,3060,76
10130,3060,28
10131,3061,15
10132,3061,81
10133,3061,18
10134,3062,15
10135,3062,81
10136,3062,26
10137,3063,15
10138,3063,81
10139,3063,28
10140,3064,15
10141,3064,84
10142,3064,18
10143,3065,15
10144,3065,84
10145,3065,26
10146,3066,15
10147,3066,84
10148,3066,28
10149,3067,15
10150,3067,81
10151,3067,24
10152,3068,15
10153,3068,81
10154,3068,20
10155,3069,15
10156,3069,76
10157,3069,24
10158,3070,15
10159,3070,76
10160,3070,20
10161,3071,15
10162,3071,85
10163,3071,24
10164,3072,15
10165,3072,85
10166,3072,20
10167,3073,15
10168,3073,76
10169,3073,20
10170,3074,15
10171,3074,76
10172,3074,19
10173,3075,15
10174,3075,84
10175,3075,20
10176,3076,15
10177,3076,84
10178,3076,19
10179,3077,15
10180,3077,79
10181,3077,20
10182,3078,15
10183,3078,79
10184,3078,19
10185,3079,15
10186,3079,76
10187,3079,19
10188,3080,15
10189,3080,76
10190,3080,28
10191,3081,15
10192,3081,85
10193,3081,19
10194,3082,15
10195,3082,85
10196,3082,28
10197,3083,15
10198,3083,81
10199,3083,19
10200,3084,15
10201,3084,81
10202,3084,28
10203,3085,15
10204,3085,85
10205,3085,20
10206,3086,15
10207,3086,85
10208,3086,26
10209,3087,15
10210,3087,85
10211,3087,24
10212,3088,15
10213,3088,85
10214,3088,32
10215,3089,15
10216,3089,79
10217,3089,20
10218,3090,15
10219,3090,79
10220,3090,26
10221,3091,15
10222,3091,79
10223,3091,24
10224,3092,15
10225,3092,79
10226,3092,32
10227,3093,15
10228,3093,76
10229,3093,20
10230,3094,15
10231,3094,76
10232,3094,26
10233,3095,15
10234,3095,76
10235,3095,24
10236,3096,15
10237,3096,76
10238,3096,32
10239,3097,15
10240,3097,84
10241,3097,20
10242,3098,15
10243,3098,84
10244,3098,26
10245,3099,15
10246,3099,84
10247,3099,24
10248,3100,15
10249,3100,84
10250,3100,32
10251,3101,15
10252,3101,81
10253,3101,20
10254,3101,47
10255,3102,15
10256,3102,81
10257,3102,28
10258,3102,45
10259,3103,15
10260,3103,76
10261,3103,20
10262,3103,47
10263,3104,15
10264,3104,76
10265,3104,28
10266,3104,45
10267,3105,15
10268,3105,84
10269,3105,20
10270,3105,47
10271,3106,15
10272,3106,84
10273,3106,28
10274,3106,41
10275,3107,15
10276,3107,72
10277,3107,20
10278,3108,15
10279,3108,72
10280,3108,32
10281,3109,15
10282,3109,72
10283,3109,24
10284,3110,15
10285,3110,61
10286,3110,20
10287,3111,15
10288,3111,61
10289,3111,32
10290,3112,15
10291,3112,61
10292,3112,24
10293,3113,15
10294,3113,63
10295,3113,20
10296,3114,15
10297,3114,63
10298,3114,32
10299,3115,15
10300,3115,63
10301,3115,24
10302,3116,15
10303,3116,69
10304,3116,20
10305,3117,15
10306,3117,69
10307,3117,32
10308,3118,15
10309,3118,69
10310,3118,24
10311,3119,15
10312,3119,75
10313,3119,20
10314,3120,15
10315,3120,75
10316,3120,32
10317,3121,15
10318,3121,75
10319,3121,24
10320,3122,15
10321,3122,76
10322,3122,20
10323,3123,15
10324,3123,76
10325,3123,32
10326,3124,15
10327,3124,76
10328,3124,26
10329,3125,15
10330,3125,76
10331,3125,24
10332,3126,15
10333,3126,81
10334,3126,20
10335,3127,15
10336,3127,81
10337,3127,32
10338,3128,15
10339,3128,81
10340,3128,26
10341,3129,15
10342,3129,81
10343,3129,24
10344,3130,15
10345,3130,84
10346,3130,20
10347,3131,15
10348,3131,84
10349,3131,32
10350,3132,15
10351,3132,84
10352,3132,26
10353,3133,15
10354,3133,84
10355,3133,24
10356,3134,15
10357,3134,85
10358,3134,20
10359,3135,15
10360,3135,85
10361,3135,32
10362,3136,15
10363,3136,85
10364,3136,26
10365,3137,15
10366,3137,85
10367,3137,24
10368,3138,15
10369,3138,79
10370,3138,20
10371,3139,15
10372,3139,79
10373,3139,32
10374,3140,15
10375,3140,79
10376,3140,26
10377,3141,15
10378,3141,79
10379,3141,24
10380,3142,15
10381,3142,72
10382,3142,24
10383,3143,15
10384,3143,72
10385,3143,32
10386,3144,15
10387,3144,61
10388,3144,24
10389,3145,15
10390,3145,61
10391,3145,32
10392,3146,15
10393,3146,71
10394,3146,24
10395,3147,15
10396,3147,71
10397,3147,32
10398,3148,15
10399,3148,63
10400,3148,24
10401,3149,15
10402,3149,63
10403,3149,32
10404,3150,15
10405,3150,69
10406,3150,24
10407,3151,15
10408,3151,69
10409,3151,32
10410,3152,15
10411,3152,75
10412,3152,24
10413,3153,15
10414,3153,75
10415,3153,32
10416,3154,15
10417,3154,69
10418,3154,24
10419,3155,15
10420,3155,69
10421,3155,32
10422,3156,15
10423,3156,72
10424,3156,24
10425,3157,15
10426,3157,72
10427,3157,32
10428,3158,15
10429,3158,61
10430,3158,24
10431,3159,15
10432,3159,61
10433,3159,32
10434,3160,15
10435,3160,63
10436,3160,24
10437,3161,15
10438,3161,63
10439,3161,32
10440,3162,15
10441,3162,76
10442,3162,19
10443,3163,15
10444,3163,76
10445,3163,20
10446,3164,15
10447,3164,76
10448,3164,28
10449,3165,15
10450,3165,85
10451,3165,19
10452,3166,15
10453,3166,85
10454,3166,20
10455,3167,15
10456,3167,85
10457,3167,28
10458,3168,15
10459,3168,79
10460,3168,19
10461,3169,15
10462,3169,79
10463,3169,20
10464,3170,15
10465,3170,79
10466,3170,28
10467,3171,15
10468,3171,81
10469,3171,19
10470,3172,15
10471,3172,81
10472,3172,20
10473,3173,15
10474,3173,81
10475,3173,28
10476,3174,15
10477,3174,85
10478,3174,27
10479,3174,49
10480,3175,15
10481,3175,85
10482,3175,19
10483,3175,42
10484,3176,15
10485,3176,84
10486,3176,27
10487,3176,45
10488,3177,15
10489,3177,84
10490,3177,19
10491,3177,47
10492,3178,15
10493,3178,76
10494,3178,27
10495,3178,41
10496,3179,15
10497,3179,76
10498,3179,19
10499,3179,41
10500,3180,15
10501,3180,81
10502,3180,27
10503,3180,42
10504,3181,15
10505,3181,81
10506,3181,19
10507,3181,47
10508,3182,15
10509,3182,79
10510,3182,27
10511,3182,49
10512,3183,15
10513,3183,79
10514,3183,19
10515,3183,45
10516,3184,15
10517,3184,81
10518,3184,26
10519,3185,15
10520,3185,81
10521,3185,20
10522,3186,15
10523,3186,85
10524,3186,26
10525,3187,15
10526,3187,85
10527,3187,20
10528,3188,15
10529,3188,79
10530,3188,26
10531,3189,15
10532,3189,79
10533,3189,20
10534,3190,15
10535,3190,84
10536,3190,26
10537,3191,15
10538,3191,84
10539,3191,20
10540,3192,15
10541,3192,76
10542,3192,26
10543,3193,15
10544,3193,76
10545,3193,20
10546,3194,15
10547,3194,79
10548,3194,28
10549,3194,49
10550,3195,15
10551,3195,79
10552,3195,25
10553,3195,50
10554,3196,15
10555,3196,76
10556,3196,28
10557,3196,41
10558,3197,15
10559,3197,76
10560,3197,25
10561,3197,41
10562,3198,15
10563,3198,81
10564,3198,28
10565,3198,42
10566,3199,15
10567,3199,81
10568,3199,25
10569,3199,47
10570,3200,15
10571,3200,85
10572,3200,28
10573,3200,50
10574,3201,15
10575,3201,85
10576,3201,25
10577,3201,50
10578,3202,15
10579,3202,75
10580,3202,32
10581,3203,15
10582,3203,75
10583,3203,20
10584,3204,15
10585,3204,75
10586,3204,24
10587,3205,15
10588,3205,69
10589,3205,32
10590,3206,15
10591,3206,69
10592,3206,20
10593,3207,15
10594,3207,69
10595,3207,24
10596,3208,15
10597,3208,62
10598,3208,32
10599,3209,15
10600,3209,62
10601,3209,20
10602,3210,15
10603,3210,62
10604,3210,24
10605,3211,15
10606,3211,84
10607,3211,26
10608,3212,15
10609,3212,84
10610,3212,28
10611,3213,15
10612,3213,84
10613,3213,19
10614,3214,15
10615,3214,84
10616,3214,20
10617,3215,15
10618,3215,79
10619,3215,26
10620,3216,15
10621,3216,79
10622,3216,28
10623,3217,15
10624,3217,79
10625,3217,19
10626,3218,15
10627,3218,79
10628,3218,20
10629,3219,15
10630,3219,76
10631,3219,26
10632,3220,15
10633,3220,76
10634,3220,28
10635,3221,15
10636,3221,76
10637,3221,19
10638,3222,15
10639,3222,76
10640,3222,20
10641,3223,15
10642,3223,81
10643,3223,26
10644,3224,15
10645,3224,81
10646,3224,28
10647,3225,15
10648,3225,81
10649,3225,19
10650,3226,15
10651,3226,81
10652,3226,20
10653,3227,15
10654,3227,85
10655,3227,26
10656,3228,15
10657,3228,85
10658,3228,28
10659,3229,15
10660,3229,85
10661,3229,19
10662,3230,15
10663,3230,85
10664,3230,20
10665,3231,15
10666,3231,76
10667,3231,32
10668,3232,15
10669,3232,76
10670,3232,24
10671,3233,15
10672,3233,76
10673,3233,26
10674,3234,15
10675,3234,81
10676,3234,32
10677,3235,15
10678,3235,81
10679,3235,24
10680,3236,15
10681,3236,81
10682,3236,26
10683,3237,15
10684,3237,85
10685,3237,32
10686,3238,15
10687,3238,85
10688,3238,24
10689,3239,15
10690,3239,85
10691,3239,26
10692,3240,15
10693,3240,85
10694,3240,20
10695,3241,15
10696,3241,85
10697,3241,26
10698,3242,15
10699,3242,85
10700,3242,32
10701,3243,15
10702,3243,81
10703,3243,20
10704,3244,15
10705,3244,81
10706,3244,26
10707,3245,15
10708,3245,81
10709,3245,32
10710,3246,15
10711,3246,76
10712,3246,20
10713,3247,15
10714,3247,76
10715,3247,26
10716,3248,15
10717,3248,76
10718,3248,32
10719,3249,15
10720,3249,85
10721,3249,26
10722,3250,15
10723,3250,85
10724,3250,20
10725,3251,15
10726,3251,84
10727,3251,26
10728,3252,15
10729,3252,84
10730,3252,20
10731,3253,15
10732,3253,76
10733,3253,26
10734,3254,15
10735,3254,76
10736,3254,20
10737,3255,15
10738,3255,79
10739,3255,26
10740,3256,15
10741,3256,79
10742,3256,20
10743,3257,15
10744,3257,81
10745,3257,26
10746,3258,15
10747,3258,81
10748,3258,20
10749,3259,15
10750,3259,81
10751,3259,26
10752,3260,15
10753,3260,81
10754,3260,20
10755,3261,15
10756,3261,81
10757,3261,32
10758,3262,15
10759,3262,76
10760,3262,26
10761,3263,15
10762,3263,76
10763,3263,20
10764,3264,15
10765,3264,76
10766,3264,32
10767,3265,15
10768,3265,84
10769,3265,26
10770,3266,15
10771,3266,84
10772,3266,20
10773,3267,15
10774,3267,84
10775,3267,32
10776,3268,15
10777,3268,62
10778,3268,24
10779,3269,15
10780,3269,62
10781,3269,20
10782,3270,15
10783,3270,62
10784,3270,32
10785,3271,15
10786,3271,63
10787,3271,24
10788,3272,15
10789,3272,63
10790,3272,20
10791,3273,15
10792,3273,63
10793,3273,32
10794,3274,15
10795,3274,72
10796,3274,24
10797,3275,15
10798,3275,72
10799,3275,20
10800,3276,15
10801,3276,72
10802,3276,32
10803,3277,15
10804,3277,61
10805,3277,24
10806,3278,15
10807,3278,61
10808,3278,20
10809,3279,15
10810,3279,61
10811,3279,32
10812,3280,15
10813,3280,69
10814,3280,24
10815,3281,15
10816,3281,69
10817,3281,20
10818,3282,15
10819,3282,69
10820,3282,32
10821,3283,15
10822,3283,84
10823,3283,25
10824,3284,15
10825,3284,84
10826,3284,28
10827,3285,15
10828,3285,84
10829,3285,19
10830,3286,15
10831,3286,85
10832,3286,25
10833,3287,15
10834,3287,85
10835,3287,28
10836,3288,15
10837,3288,85
10838,3288,19
10839,3289,15
10840,3289,79
10841,3289,25
10842,3290,15
10843,3290,79
10844,3290,28
10845,3291,15
10846,3291,79
10847,3291,19
10848,3292,15
10849,3292,76
10850,3292,25
10851,3293,15
10852,3293,76
10853,3293,28
10854,3294,15
10855,3294,76
10856,3294,19
10857,3295,15
10858,3295,85
10859,3295,20
10860,3296,15
10861,3296,85
10862,3296,28
10863,3297,15
10864,3297,85
10865,3297,19
10866,3298,15
10867,3298,79
10868,3298,20
10869,3299,15
10870,3299,79
10871,3299,28
10872,3300,15
10873,3300,79
10874,3300,19
10875,3301,15
10876,3301,76
10877,3301,20
10878,3302,15
10879,3302,76
10880,3302,28
10881,3303,15
10882,3303,76
10883,3303,19
10884,3304,15
10885,3304,85
10886,3304,27
10887,3304,50
10888,3305,15
10889,3305,85
10890,3305,28
10891,3305,47
10892,3306,15
10893,3306,85
10894,3306,19
10895,3306,45
10896,3307,15
10897,3307,76
10898,3307,27
10899,3307,41
10900,3308,15
10901,3308,76
10902,3308,28
10903,3308,47
10904,3309,15
10905,3309,76
10906,3309,19
10907,3309,50
10908,3310,15
10909,3310,79
10910,3310,27
10911,3310,41
10912,3311,15
10913,3311,79
10914,3311,28
10915,3311,41
10916,3312,15
10917,3312,79
10918,3312,19
10919,3312,50
10920,3313,15
10921,3313,81
10922,3313,26
10923,3314,15
10924,3314,81
10925,3314,19
10926,3315,15
10927,3315,81
10928,3315,28
10929,3316,15
10930,3316,84
10931,3316,26
10932,3317,15
10933,3317,84
10934,3317,19
10935,3318,15
10936,3318,84
10937,3318,28
10938,3319,15
10939,3319,85
10940,3319,26
10941,3320,15
10942,3320,85
10943,3320,19
10944,3321,15
10945,3321,85
10946,3321,28
10947,3322,15
10948,3322,79
10949,3322,26
10950,3323,15
10951,3323,79
10952,3323,19
10953,3324,15
10954,3324,79
10955,3324,28
10956,3325,15
10957,3325,76
10958,3325,26
10959,3326,15
10960,3326,76
10961,3326,19
10962,3327,15
10963,3327,76
10964,3327,28
10965,3328,15
10966,3328,85
10967,3328,20
10968,3329,15
10969,3329,85
10970,3329,25
10971,3330,15
10972,3330,85
10973,3330,18
10974,3331,15
10975,3331,85
10976,3331,26
10977,3332,15
10978,3332,76
10979,3332,20
10980,3333,15
10981,3333,76
10982,3333,25
10983,3334,15
10984,3334,76
10985,3334,18
10986,3335,15
10987,3335,76
10988,3335,26
10989,3336,15
10990,3336,81
10991,3336,20
10992,3337,15
10993,3337,81
10994,3337,25
10995,3338,15
10996,3338,81
10997,3338,18
10998,3339,15
10999,3339,81
11000,3339,26
11001,3340,15
11002,3340,84
11003,3340,20
11004,3341,15
11005,3341,84
11006,3341,25
11007,3342,15
11008,3342,84
11009,3342,18
11010,3343,15
11011,3343,84
11012,3343,26
11013,3344,15
11014,3344,79
11015,3344,20
11016,3345,15
11017,3345,79
11018,3345,25
11019,3346,15
11020,3346,79
11021,3346,18
11022,3347,15
11023,3347,79
11024,3347,26
11025,3348,15
11026,3348,76
11027,3348,32
11028,3348,50
11029,3349,15
11030,3349,76
11031,3349,18
11032,3349,41
11033,3350,15
11034,3350,84
11035,3350,32
11036,3350,42
11037,3351,15
11038,3351,84
11039,3351,18
11040,3351,49
11041,3352,15
11042,3352,85
11043,3352,32
11044,3352,49
11045,3353,15
11046,3353,85
11047,3353,18
11048,3353,41
11049,3354,15
11050,3354,85
11051,3354,20
11052,3355,15
11053,3355,85
11054,3355,26
11055,3356,15
11056,3356,79
11057,3356,20
11058,3357,15
11059,3357,79
11060,3357,26
11061,3358,15
11062,3358,76
11063,3358,20
11064,3359,15
11065,3359,76
11066,3359,26
11067,3360,15
11068,3360,76
11069,3360,25
11070,3361,15
11071,3361,76
11072,3361,19
11073,3362,15
11074,3362,76
11075,3362,28
11076,3363,15
11077,3363,76
11078,3363,32
11079,3364,15
11080,3364,79
11081,3364,25
11082,3365,15
11083,3365,79
11084,3365,19
11085,3366,15
11086,3366,79
11087,3366,28
11088,3367,15
11089,3367,79
11090,3367,32
11091,3368,15
11092,3368,84
11093,3368,25
11094,3369,15
11095,3369,84
11096,3369,19
11097,3370,15
11098,3370,84
11099,3370,28
11100,3371,15
11101,3371,84
11102,3371,32
11103,3372,15
11104,3372,81
11105,3372,25
11106,3373,15
11107,3373,81
11108,3373,19
11109,3374,15
11110,3374,81
11111,3374,28
11112,3375,15
11113,3375,81
11114,3375,32
11115,3376,15
11116,3376,85
11117,3376,25
11118,3377,15
11119,3377,85
11120,3377,19
11121,3378,15
11122,3378,85
11123,3378,28
11124,3379,15
11125,3379,85
11126,3379,32
11127,3380,15
11128,3380,79
11129,3380,18
11130,3380,45
11131,3381,15
11132,3381,79
11133,3381,26
11134,3381,45
11135,3382,15
11136,3382,79
11137,3382,19
11138,3382,42
11139,3383,15
11140,3383,79
11141,3383,28
11142,3383,47
11143,3384,15
11144,3384,76
11145,3384,18
11146,3384,41
11147,3385,15
11148,3385,76
11149,3385,26
11150,3385,45
11151,3386,15
11152,3386,76
11153,3386,19
11154,3386,41
11155,3387,15
11156,3387,76
11157,3387,28
11158,3387,42
11159,3388,15
11160,3388,81
11161,3388,18
11162,3388,50
11163,3389,15
11164,3389,81
11165,3389,26
11166,3389,42
11167,3390,15
11168,3390,81
11169,3390,19
11170,3390,42
11171,3391,15
11172,3391,81
11173,3391,28
11174,3391,42
11175,3392,15
11176,3392,84
11177,3392,18
11178,3392,45
11179,3393,15
11180,3393,84
11181,3393,26
11182,3393,42
11183,3394,15
11184,3394,84
11185,3394,19
11186,3394,50
11187,3395,15
11188,3395,84
11189,3395,28
11190,3395,50
11191,3396,15
11192,3396,85
11193,3396,18
11194,3396,50
11195,3397,15
11196,3397,85
11197,3397,26
11198,3397,47
11199,3398,15
11200,3398,85
11201,3398,19
11202,3398,42
11203,3399,15
11204,3399,85
11205,3399,28
11206,3399,50
11207,3400,15
11208,3400,84
11209,3400,27
11210,3401,16
11211,3401,80
11212,3401,20
11213,3401,38
11214,3401,43
11215,3401,302
11216,3401,12
11217,3402,16
11218,3402,83
11219,3402,20
11220,3402,37
11221,3402,51
11222,3402,277
11223,3402,14
11224,3403,16
11225,3403,77
11226,3403,20
11227,3403,39
11228,3403,48
11229,3403,345
11230,3403,12
11231,3404,16
11232,3404,66
11233,3404,93
11234,3405,16
11235,3405,66
11236,3405,92
11237,3406,16
11238,3406,66
11239,3406,91
11240,3407,16
11241,3407,54
11242,3407,20
11243,3408,16
11244,3408,54
11245,3408,22
11246,3409,16
11247,3409,54
11248,3409,32
11249,3410,16
11250,3410,56
11251,3410,20
11252,3411,16
11253,3411,56
11254,3411,22
11255,3412,16
11256,3412,56
11257,3412,32
11258,3413,16
11259,3413,52
11260,3413,68
11261,3414,16
11262,3414,52
11263,3414,73
11264,3415,16
11265,3415,46
11266,3415,68
11267,3416,16
11268,3416,46
11269,3416,73
11270,3417,16
11271,3417,65
11272,3417,93
11273,3418,16
11274,3418,65
11275,3418,90
11276,3419,16
11277,3419,74
11278,3419,93
11279,3420,16
11280,3420,74
11281,3420,90
11282,3421,16
11283,3421,80
11284,3421,23
11285,3421,38
11286,3421,48
11287,3421,282
11288,3421,13
11289,3422,16
11290,3422,80
11291,3422,20
11292,3422,38
11293,3422,51
11294,3422,276
11295,3422,10
11296,3423,16
11297,3423,80
11298,3423,31
11299,3423,38
11300,3423,40
11301,3423,310
11302,3423,10
11303,3424,16
11304,3424,78
11305,3424,19
11306,3425,16
11307,3425,78
11308,3425,26
11309,3426,16
11310,3426,82
11311,3426,19
11312,3427,16
11313,3427,82
11314,3427,26
11315,3428,16
11316,3428,66
11317,3428,91
11318,3429,16
11319,3429,66
11320,3429,92
11321,3430,16
11322,3430,66
11323,3430,90
11324,3431,16
11325,3431,65
11326,3431,91
11327,3432,16
11328,3432,65
11329,3432,92
11330,3433,16
11331,3433,65
11332,3433,90
11333,3434,16
11334,3434,74
11335,3434,92
11336,3435,16
11337,3435,66
11338,3435,92
11339,3436,16
11340,3436,64
11341,3436,92
11342,3437,16
11343,3437,82
11344,3437,26
11345,3438,16
11346,3438,67
11347,3438,26
11348,3439,16
11349,3439,78
11350,3439,19
11351,3440,16
11352,3440,78
11353,3440,24
11354,3441,16
11355,3441,64
11356,3441,92
11357,3442,16
11358,3442,64
11359,3442,90
11360,3443,16
11361,3443,64
11362,3443,91
11363,3444,16
11364,3444,65
11365,3444,92
11366,3445,16
11367,3445,65
11368,3445,90
11369,3446,16
11370,3446,65
11371,3446,91
11372,3447,16
11373,3447,52
11374,3447,73
11375,3448,16
11376,3448,52
11377,3448,70
11378,3449,16
11379,3449,46
11380,3449,73
11381,3450,16
11382,3450,46
11383,3450,70
11384,3451,16
11385,3451,54
11386,3451,22
11387,3452,16
11388,3452,54
11389,3452,32
11390,3453,16
11391,3453,78
11392,3453,19
11393,3454,16
11394,3454,78
11395,3454,24
11396,3455,16
11397,3455,82
11398,3455,19
11399,3456,16
11400,3456,82
11401,3456,24
11402,3457,16
11403,3457,67
11404,3457,19
11405,3458,16
11406,3458,67
11407,3458,24
11408,3459,16
11409,3459,46
11410,3459,68
11411,3460,16
11412,3460,46
11413,3460,70
11414,3461,16
11415,3461,52
11416,3461,68
11417,3462,16
11418,3462,52
11419,3462,70
11420,3463,16
11421,3463,44
11422,3463,68
11423,3464,16
11424,3464,44
11425,3464,70
11426,3465,16
11427,3465,77
11428,3465,23
11429,3465,39
11430,3465,43
11431,3465,325
11432,3465,11
11433,3466,16
11434,3466,46
11435,3466,73
11436,3467,16
11437,3467,46
11438,3467,68
11439,3468,16
11440,3468,46
11441,3468,70
11442,3469,16
11443,3469,44
11444,3469,73
11445,3470,16
11446,3470,44
11447,3470,68
11448,3471,16
11449,3471,44
11450,3471,70
11451,3472,16
11452,3472,46
11453,3472,73
11454,3473,16
11455,3473,46
11456,3473,70
11457,3474,16
11458,3474,52
11459,3474,68
11460,3475,16
11461,3475,46
11462,3475,68
11463,3476,16
11464,3476,46
11465,3476,73
11466,3477,16
11467,3477,46
11468,3477,70
11469,3478,16
11470,3478,46
11471,3478,73
11472,3479,16
11473,3479,46
11474,3479,68
11475,3480,16
11476,3480,46
11477,3480,70
11478,3481,16
11479,3481,55
11480,3481,22
11481,3482,16
11482,3482,55
11483,3482,20
11484,3483,16
